ST Mokslo metai	ST Institucijos savivaldybės ID	ST Institucijos savivaldybė	ST Institucijos tipo ID	ST Institucijos tipas	ST Institucijos kodas	ST Institucijos pavadinimas	ST Studijų sritis	ST Mokslo sritis kodas	ST Mokslo sritis	ST Studijų pakopa ID	ST Studijų pakopa	ST Priimtųjų skaičius
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	1
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	18
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	84
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Biomedicinos mokslų studijų sritis			12	Antrosios pakopos studijos	12
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Fizinių mokslų studijų sritis			12	Antrosios pakopos studijos	11
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Humanitarinių mokslų studijų sritis			12	Antrosios pakopos studijos	16
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Meno studijų sritis			12	Antrosios pakopos studijos	10
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	164
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Technologijos mokslų studijų sritis			12	Antrosios pakopos studijos	15
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas		H000	Humanitariniai mokslai	14	Trečiosios pakopos studijos	1
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	4
2017-2018	259	Šiaulių m. sav.	3912	Universitetas	111951345	Šiaulių universitetas	Socialinių mokslų studijų sritis			22	Profesinės studijos (pedagogikos)	30
2017-2018	449	Utenos r. sav.	3911	Kolegija	111965850	Utenos kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	174
2017-2018	449	Utenos r. sav.	3911	Kolegija	111965850	Utenos kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	189
2017-2018	449	Utenos r. sav.	3911	Kolegija	111965850	Utenos kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	88
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111965512	"""Graičiūno aukštoji vadybos mokykla"", UAB"	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	41
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111961987	"""Tarptautinė teisės ir verslo aukštoji mokykla"", UAB"	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	10
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111961987	"""Tarptautinė teisės ir verslo aukštoji mokykla"", UAB"	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	116
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija				11	Pirmosios pakopos studijos	17
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	55
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija	Humanitarinių mokslų studijų sritis			11	Pirmosios pakopos studijos	22
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	191807983	Viešoji įstaiga Vilniaus verslo kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	73
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111960928	Vilniaus dizaino kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	131
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija				11	Pirmosios pakopos studijos	395
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Biomedicinos mokslų studijų sritis			11	Pirmosios pakopos studijos	507
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	20
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	49
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	1263
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111965131	Vilniaus kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	274
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	211965470	Vilniaus kooperacijos kolegija, UAB	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	93
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111967673	Vilniaus technologijų ir dizaino kolegija	Meno studijų sritis			11	Pirmosios pakopos studijos	125
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111967673	Vilniaus technologijų ir dizaino kolegija	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	133
2017-2018	461	Vilniaus m. sav.	3911	Kolegija	111967673	Vilniaus technologijų ir dizaino kolegija	Technologijos mokslų studijų sritis			11	Pirmosios pakopos studijos	586
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	287
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"				12	Antrosios pakopos studijos	25
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	212
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	111963319	"""ISM Vadybos ir ekonomikos universitetas"", UAB"		S000	Socialiniai mokslai	14	Trečiosios pakopos studijos	5
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	111968775	"""KAZIMIERO SIMONAVIČIAUS UNIVERSITETAS"", UAB"	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	19
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	111968775	"""KAZIMIERO SIMONAVIČIAUS UNIVERSITETAS"", UAB"	Socialinių mokslų studijų sritis			13	Vientisosios studijos	27
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	300975749	"Balstogės universiteto filialas ""Ekonomikos-informatikos fakultetas"""	Fizinių mokslų studijų sritis			11	Pirmosios pakopos studijos	28
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	300975749	"Balstogės universiteto filialas ""Ekonomikos-informatikos fakultetas"""	Socialinių mokslų studijų sritis			11	Pirmosios pakopos studijos	49
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	300975749	"Balstogės universiteto filialas ""Ekonomikos-informatikos fakultetas"""	Socialinių mokslų studijų sritis			12	Antrosios pakopos studijos	14
2017-2018	461	Vilniaus m. sav.	3912	Universitetas	211959040	Generolo Jono Žemaičio Lietuvos karo akademija				11	Pirmosios pakopos studijos	17
